,Unnamed: 0,id,original_title,adult,budget,genres,revenue,release_date,belongs_to_collection,production_countries,production_companies,runtime,year,quarter
3094,12257,7979,The Kite Runner,False,20000000.0,"[{'id': 18, 'name': 'Drama'}]",73276047.0,2007-10-14,,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'MacDonald/Parkes Productions', 'id': 384}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Wonderland Films', 'id': 2299}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Ebeling Group', 'id': 11392}, {'name': 'Beijing Happy Pictures Cultural Communications Co.', 'id': 11553}, {'name': 'Kite Runner Holdings', 'id': 29031}]",128.0,2007,4
3095,12277,13885,Sweeney Todd: The Demon Barber of Fleet Street,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",152000000.0,2007-12-20,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'DreamWorks Pictures', 'id': 7293}, {'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Zanuck Company, The', 'id': 20004}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",116.0,2007,4
3096,12278,6637,National Treasure: Book of Secrets,False,130000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",457363168.0,2007-12-13,"{'id': 52984, 'name': 'National Treasure Collection', 'poster_path': '/z5EIRaI8XS0brelYwDFEVlxcpzM.jpg', 'backdrop_path': '/a0GLVfaDSf5GNZKK5H4FgGCD2VW.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Junction Entertainment', 'id': 19097}, {'name': 'Sparkler Entertainment', 'id': 20012}, {'name': 'NT2 Productions', 'id': 20013}]",124.0,2007,4
3097,12280,7345,There Will Be Blood,False,25000000.0,"[{'id': 18, 'name': 'Drama'}]",77208711.0,2007-12-28,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Paramount Vantage', 'id': 838}]",158.0,2007,4
3098,12282,6538,Charlie Wilson's War,False,75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",119000410.0,2007-12-19,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Participant Productions', 'id': 2030}, {'name': 'Playtone Production', 'id': 2031}]",102.0,2007,4
3099,12284,440,Aliens vs Predator: Requiem,False,40000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",41797066.0,2007-12-25,"{'id': 115762, 'name': 'AVP Collection', 'poster_path': '/zrApSsUX9i0qVntcCD0Pp55TdCy.jpg', 'backdrop_path': '/c5ccDw4lcTUnYGdCxc2yEl8PjTk.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Brandywine Productions', 'id': 19747}]",94.0,2007,4
3100,12285,6575,Walk Hard: The Dewey Cox Story,False,35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",18317151.0,2007-12-21,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Apatow Productions', 'id': 10105}]",96.0,2007,4
3101,12292,14047,The Great Debaters,False,15000000.0,"[{'id': 18, 'name': 'Drama'}]",30226144.0,2007-12-27,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Harpo Films', 'id': 3298}, {'name': 'Marshall Production', 'id': 8801}]",126.0,2007,4
3102,12295,54318,The Water Horse,False,40000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",103071443.0,2007-12-25,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]","[{'name': 'Revolution Studios', 'id': 497}, {'name': 'Ecosse Films', 'id': 1267}, {'name': 'Beacon Pictures', 'id': 10157}, {'name': 'Walden Media', 'id': 10221}]",112.0,2007,4
3103,12298,6023,P.S. I Love You,False,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",156835339.0,2007-11-15,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Wendy Finerman Productions', 'id': 412}, {'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Grosvenor Park Productions', 'id': 17449}]",126.0,2007,4
3104,12300,6557,27 Dresses,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",160259319.0,2008-01-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dune Entertainment III', 'id': 6332}]",111.0,2008,1
3105,12314,7508,Taare Zameen Par,False,2600000.0,"[{'id': 18, 'name': 'Drama'}]",28430000.0,2007-12-21,,"[{'iso_3166_1': 'IN', 'name': 'India'}]","[{'name': 'Aamir Khan Productions', 'id': 2140}, {'name': 'UTV Motion Pictures', 'id': 2320}, {'name': 'Walt Disney Studios Home Entertainment', 'id': 3202}, {'name': 'PVR Cinemas', 'id': 3661}]",165.0,2007,4
3106,12316,10253,디워,False,70000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",53587404.0,2007-02-08,,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]","[{'name': 'Younggu-Art Movies', 'id': 6366}, {'name': 'Showbox Entertainment', 'id': 11420}]",90.0,2007,1
3107,12320,8329,[REC],False,1500000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",30448000.0,2007-04-10,"{'id': 74508, 'name': '[REC] Collection', 'poster_path': '/jTA37dMZVUFej20EoM5SomKtnYi.jpg', 'backdrop_path': '/rDzuccVBZSyNVQ26hTRT0DvneVA.jpg'}","[{'iso_3166_1': 'ES', 'name': 'Spain'}]","[{'name': 'Filmax', 'id': 3631}]",78.0,2007,2
3108,12325,13195,Flawless,False,20000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6819587.0,2007-09-01,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]","[{'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Delux Productions', 'id': 1472}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Future Films', 'id': 10843}, {'name': 'Film Fund Luxembourg', 'id': 11776}, {'name': 'Pierce/Williams Entertainment', 'id': 18621}]",108.0,2007,3
3109,12328,7191,Cloverfield,False,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170764026.0,2008-01-15,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Bad Robot', 'id': 11461}]",85.0,2008,1
3110,12355,8090,Untraceable,False,35000000.0,"[{'id': 18, 'name': 'Drama'}]",32483410.0,2008-01-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Cohen/Pearl Productions', 'id': 2397}, {'name': 'Screen Gems', 'id': 3287}]",101.0,2008,1
3111,12356,7555,Rambo,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",113244290.0,2008-01-24,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/Yt2ZxbJv2HM842B6FNMr59Vhyb.jpg'}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Equity Pictures Medienfonds GmbH & Co. KG IV', 'id': 20363}]",92.0,2008,1
3112,12358,7278,Meet the Spartans,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}]",84646831.0,2008-01-24,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}]",84.0,2008,1
3113,12359,9030,The Eye,False,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",56309766.0,2008-02-01,"{'id': 264335, 'name': 'The Eye Collection', 'poster_path': '/8kPLIuWZatb3krc4l16pnkfokjo.jpg', 'backdrop_path': '/rki7UPSFEaUPuitlQ9Iq421p137.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Vantage', 'id': 838}, {'name': 'VN Productions', 'id': 4622}]",98.0,2008,1
3114,12364,13059,The Signal,False,50000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",249905.0,2007-02-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",[],103.0,2007,1
3115,12365,11253,Hellboy II: The Golden Army,False,85000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",160388063.0,2008-07-11,"{'id': 17235, 'name': 'Hellboy Collection', 'poster_path': '/81B1OdGY7f3TVN06eKra25vHzYk.jpg', 'backdrop_path': '/i6WF7cYiogl8g5ryZDbZBw8RNVN.jpg'}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Internationale Filmproduktion Eagle', 'id': 21498}]",120.0,2008,3
3116,12368,8321,In Bruges,False,15000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",34533783.0,2008-02-08,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Blueprint Pictures', 'id': 2376}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Film4', 'id': 9349}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Twins Financing', 'id': 20899}]",107.0,2008,1
3117,12374,62652,Bamako,False,2000000.0,"[{'id': 18, 'name': 'Drama'}]",111000.0,2006-06-21,,"[{'iso_3166_1': 'ML', 'name': 'Mali'}, {'iso_3166_1': 'FR', 'name': 'France'}]","[{'name': 'Arte France', 'id': 6111}, {'name': 'Louverture Films', 'id': 8469}]",115.0,2006,2
3118,12388,19384,Dark Angel,False,7000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",9229401.0,1990-01-26,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Epic Productions', 'id': 1988}, {'name': 'Vision International', 'id': 3603}, {'name': 'Vision PDG', 'id': 4109}, {'name': 'Trans World Entertainment (TWE)', 'id': 17915}]",91.0,1990,1
3119,12394,13490,Welcome Home Roscoe Jenkins,False,35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",43650785.0,2008-02-08,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Spyglass Entertainment', 'id': 158}]",114.0,2008,1
3120,12395,8676,Fool's Gold,False,70000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",111231041.0,2008-02-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'De Line Pictures', 'id': 2609}, {'name': 'Warner Bros.', 'id': 6194}]",112.0,2008,1
3121,12398,37003,U2 3D,False,15000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",22730842.0,2007-05-19,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'National Geographic Entertainment', 'id': 11522}, {'name': '3ality Digital Entertainment', 'id': 80711}]",85.0,2007,2
3122,12405,8247,Jumper,False,85000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",222231186.0,2008-02-10,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Hypnotic', 'id': 7384}, {'name': 'New Regency Pictures', 'id': 10104}]",88.0,2008,1
3123,12415,7461,Vantage Point,False,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",151161491.0,2008-02-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Art In Motion', 'id': 31604}]",90.0,2008,1
3124,12416,8204,The Spiderwick Chronicles,False,90000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",162839667.0,2008-02-14,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'The Kennedy/Marshall Company', 'id': 862}]",95.0,2008,1
3125,12417,8328,Step Up 2: The Streets,False,23000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",150816700.0,2008-02-14,"{'id': 86092, 'name': 'Step Up Collection', 'poster_path': '/f4KxUp5IL5sgoDzFUL9GoUfy01C.jpg', 'backdrop_path': '/3jr0rQcsWyfqBlmzE0h0igjJohS.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Touchstone Pictures', 'id': 9195}]",98.0,2008,1
3126,12418,14073,Jodhaa Akbar,False,8376800.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",13000000.0,2008-02-15,,"[{'iso_3166_1': 'IN', 'name': 'India'}]","[{'name': 'UTV Motion Pictures', 'id': 2320}, {'name': 'Ashutosh Gowariker Productions Pvt. Ltd.', 'id': 3579}]",213.0,2008,1
3127,12426,7942,Run Fatboy Run,False,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",33000000.0,2007-09-06,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Entertainment Films', 'id': 2245}, {'name': 'Material Entertainment', 'id': 2246}, {'name': 'Beech Hill Films', 'id': 6847}]",100.0,2007,3
3128,12430,13362,Taxi to the Dark Side,False,1000000.0,"[{'id': 99, 'name': 'Documentary'}]",274661.0,2007-04-30,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'name': 'Jigsaw Productions', 'id': 2740}]",106.0,2007,2
3129,12441,7840,"10,000 BC",False,105000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",266000000.0,2008-02-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]","[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'The Department of Trade and Industry of South Africa', 'id': 10884}]",109.0,2008,1
3130,12442,8848,The Bank Job,False,20000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",64822796.0,2008-02-28,,"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Omnilab Media', 'id': 2729}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Skyline (Baker St)', 'id': 37774}]",112.0,2008,1
3131,12443,13460,Doomsday,False,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",22211426.0,2008-03-14,,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]","[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}, {'name': 'Crystal Sky Pictures', 'id': 20241}]",108.0,2008,1
3132,12444,12222,Horton Hears a Who!,False,85000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",297138014.0,2008-03-03,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]",88.0,2008,1
3133,12445,8461,Funny Games,False,15000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7938872.0,2007-10-20,,"[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Celluloid Dreams', 'id': 860}, {'name': 'Tartan Films', 'id': 2458}, {'name': 'Film4', 'id': 9349}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}]",112.0,2007,4
3134,12447,12246,Монгол,False,18000000.0,"[{'id': 36, 'name': 'History'}]",26527510.0,2007-09-20,,"[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'KZ', 'name': 'Kazakhstan'}]","[{'name': 'Kinokompaniya CTB', 'id': 886}, {'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'Andreevsky Flag Film Company', 'id': 11996}, {'name': 'Kinofabrika', 'id': 16522}, {'name': 'Eurasia Film Production', 'id': 16524}]",120.0,2007,3
3135,12449,12177,The Love Guru,False,62000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",41819064.0,2008-06-20,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Internationale Filmproduktion', 'id': 15742}]",87.0,2008,2
3136,12451,13025,Diary of the Dead,False,2000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",5364858.0,2007-09-08,"{'id': 261590, 'name': 'Living Dead Collection', 'poster_path': '/mSJ20RTWWgtt3aTyn1iwNZ9fbYl.jpg', 'backdrop_path': '/inPPfnJ9Wzc9rg1MpkPm0P3D9rJ.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Artfire Films', 'id': 3240}]",95.0,2007,3
3137,12452,2239,Hallam Foe,False,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",60641.0,2007-02-16,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",[],95.0,2007,1
3138,12461,14011,Justice League: The New Frontier,False,3500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",5231128.0,2008-02-26,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Warner Bros. Entertainment', 'id': 17}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'DC Entertainment', 'id': 9993}]",75.0,2008,1
3139,12467,8944,What Just Happened,False,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6673422.0,2008-10-17,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': '2929 Productions', 'id': 846}, {'name': 'Linson Entertainment', 'id': 4700}, {'name': 'Art Linson Productions', 'id': 8769}, {'name': 'Tribeca Productions', 'id': 11391}]",104.0,2008,4
3140,12471,28260,Return of the Living Dead 3,False,2000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",54207.0,1993-10-01,"{'id': 101471, 'name': 'Return of the Living Dead Collection', 'poster_path': '/7ekXvck6C94gKbfH6WlKK2qqdVL.jpg', 'backdrop_path': '/sgOyuSHKowya0OJprukWUpXsZGq.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Ozla Productions', 'id': 4777}]",97.0,1993,4
3141,12481,155,The Dark Knight,False,185000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1004558444.0,2008-07-16,"{'id': 263, 'name': 'The Dark Knight Collection', 'poster_path': '/bqS2lMgGkuodIXtDILFWTSWDDpa.jpg', 'backdrop_path': '/xfKot7lqaiW4XpL5TtDlVBA9ei9.jpg'}","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'DC Comics', 'id': 429}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}]",152.0,2008,3
