,company,movie
43052,7493,157849
43053,9349,157849
43054,13241,157849
43055,28275,157849
43056,36615,157849
43057,36616,157849
43058,8411,47401
43059,14185,159667
43060,215,231576
43061,856,231576
43062,9015,231576
43063,882,12470
43064,78121,158219
43065,78122,158219
43066,61273,87966
43067,5710,38691
43068,18789,44405
43069,6148,46853
43070,6149,46853
43071,6150,46853
43072,6151,46853
43073,5461,34469
43074,306,168031
43075,27499,113091
43076,264,136616
43077,694,136616
43078,6100,136616
43079,7333,136616
43080,10947,136616
43081,53975,136616
43082,70636,136616
43083,4929,29313
43084,14757,191293
43085,17463,191293
43086,441,109913
43087,13578,109913
43088,7576,108003
43089,10761,108003
43090,2159,50916
43091,4805,54013
43092,7331,54013
43093,42652,54013
43094,72448,40990
43095,6181,21393
43096,21872,215962
43097,1804,31896
43098,5168,31896
43099,27180,31896
43100,52738,31896
43101,87829,31896
43102,9,60106
43103,1115,60106
43104,5358,60106
43105,40984,60106
43106,11793,82120
43107,7425,27906
43108,8054,27906
43109,76723,27906
43110,76724,27906
43111,307,244536
43112,42037,244536
43113,42038,244536
43114,42039,244536
43115,163,242088
43116,2926,199977
43117,5358,199977
43118,6896,199977
43119,18077,199977
43120,3036,238603
43121,10426,238603
43122,15794,149893
43123,38172,149893
43124,38173,149893
43125,796,57331
43126,856,57331
43127,3823,57331
43128,1704,80705
43129,43854,80705
43130,26693,169760
43131,235,161056
43132,491,243683
43133,2378,243683
43134,4395,118953
43135,4820,46076
43136,9266,46076
43137,5328,63333
43138,27592,269100
43139,8922,116495
43140,85985,438144
43141,20235,284711
43142,6194,53865
43143,3245,53425
43144,13549,27270
43145,45725,92848
43146,23700,244566
43147,23701,244566
43148,35043,244566
43149,41077,244566
43150,580,7983
43151,2334,7983
43152,6692,209269
43153,6748,209269
43154,7584,209269
43155,32299,209269
43156,6237,157845
43157,7493,157845
43158,7584,157845
43159,10951,157845
43160,32299,157845
43161,32300,157845
43162,33905,157845
43163,41077,157845
43164,18595,261813
43165,11977,4992
43166,49043,4992
43167,616,44155
43168,1115,44155
43169,5358,44155
43170,7981,44155
43171,13,239566
43172,11262,239566
43173,27319,239566
43174,11448,217316
43175,12372,217316
43176,14739,217316
43177,22333,217316
43178,19349,242454
43179,19350,242454
43180,12217,167948
43181,5488,38730
43182,12966,229297
43183,23716,229297
43184,1060,61991
43185,7147,61991
43186,63893,61991
43187,95009,61991
43188,5162,265169
43189,16903,265169
43190,27100,265169
43191,76,252822
43192,118,252822
43193,5111,252822
43194,17513,252822
43195,35852,253306
43196,591,94196
43197,3144,94196
43198,7766,94196
43199,7981,94196
43200,11199,94196
43201,32853,94196
43202,81536,94196
43203,19970,84986
43204,20479,84986
43205,9,18628
43206,1122,18628
43207,1147,18628
43208,56,228194
43209,3298,228194
43210,6735,228194
43211,6736,228194
43212,7294,228194
43213,9195,228194
43214,31893,228194
43215,2785,242643
43216,4811,242643
43217,9993,242643
43218,4632,133786
43219,8411,30195
43220,8411,151310
43221,5798,107891
43222,6194,193722
43223,11629,193722
43224,4952,67822
43225,10313,67822
43226,10314,67822
43227,36555,67822
43228,5798,107828
43229,7855,42676
43230,76215,42676
43231,25701,244610
43232,25702,244610
43233,17388,261825
43234,6197,120212
43235,5579,161602
43236,888,47517
43237,995,47517
43238,79,76757
43239,444,76757
43240,450,76757
43241,6194,76757
43242,4,98566
43243,2348,98566
43244,2481,98566
43245,7320,273404
43246,11576,273404
43247,22208,273404
43248,24195,273404
43249,35874,296778
43250,25140,243935
43251,44308,243935
43252,14408,112999
43253,10002,137876
43254,308,227156
43255,10221,227156
43256,17145,227156
43257,53464,227156
43258,35873,174337
43259,49964,174337
43260,49965,174337
43261,3240,286709
43262,5708,286709
43263,41077,286709
43264,49981,286709
43265,49982,286709
43266,4395,59701
43267,21,42825
43268,8411,53860
43269,306,193893
43270,28787,193893
43271,28788,193893
43272,1981,5800
43273,306,64129
43274,1925,57868
43275,15856,42796
43276,13205,25032
43277,10330,37352
43278,11672,198436
43279,11672,314285
43280,29097,269650
43281,7193,124972
43282,10255,124972
43283,1669,74767
43284,6392,74767
43285,16670,74767
43286,83,69225
43287,5358,69225
43288,6301,69225
43289,7454,69225
43290,7981,69225
43291,10610,69225
43292,12391,69225
43293,20347,69225
43294,22424,69225
43295,23608,69225
43296,23609,69225
43297,441,292893
43298,3815,258805
43299,22827,258805
43300,4395,108010
43301,15276,242022
43302,3025,22555
43303,11073,22555
43304,12014,22555
43305,2577,36138
43306,22433,36138
43307,591,85547
43308,3060,85547
43309,9092,85547
43310,10101,85547
43311,49939,85547
43312,75511,162532
43313,80354,162532
43314,27088,178606
43315,29026,178606
43316,8411,56354
43317,14022,56354
43318,10313,71320
43319,1311,275619
43320,26043,43877
43321,9266,112087
43322,20740,112087
43323,52011,112087
43324,441,292294
43325,9015,211067
43326,11112,211067
43327,7036,212769
43328,14,189
43329,10807,189
43330,11005,189
43331,11006,189
43332,13241,189
43333,29076,189
43334,41658,189
43335,8704,255491
43336,20990,255491
43337,20991,255491
43338,441,272261
43339,3458,272261
43340,8411,65210
43341,12,249164
43342,8411,249164
43343,29110,86997
43344,4,122698
43345,18201,122698
43346,18734,290274
43347,4748,75785
43348,26422,75785
43349,64744,75785
43350,92522,75785
43351,9286,265010
43352,21871,265010
43353,21872,265010
43354,1976,157823
43355,26952,157823
43356,30666,157823
43357,30667,157823
43358,8411,31937
43359,13547,176069
43360,13548,176069
43361,33,85765
43362,49777,85765
43363,49778,85765
43364,8280,82760
43365,8281,82760
43366,8282,82760
43367,60,44022
43368,2117,44022
43369,1347,32142
43370,29475,211065
43371,29476,211065
43372,5120,198460
43373,10161,209244
43374,856,197696
43375,225,221902
43376,1926,221902
43377,2695,221902
43378,3132,221902
43379,5358,221902
43380,6461,221902
43381,7131,221902
43382,7466,221902
43383,8009,221902
43384,10611,221902
43385,11797,221902
43386,15671,221902
43387,21972,221902
43388,32634,221902
43389,4104,257668
43390,87145,257668
43391,4978,29705
43392,83249,56702
43393,74348,245184
43394,3150,98355
43395,1436,220289
43396,29303,220289
43397,8411,202125
43398,4395,38467
43399,46117,174326
43400,55113,174326
43401,55114,174326
43402,55116,174326
43403,41,91207
43404,2081,91207
43405,8724,91207
43406,8411,127812
43407,10346,261101
43408,19904,261101
43409,7485,282813
43410,12126,282813
43411,48244,282813
43412,15160,124470
43413,30023,124470
43414,46240,124470
43415,3672,209189
43416,23700,209189
43417,23701,209189
43418,33,256274
43419,923,256274
43420,66930,256274
43421,13833,285692
43422,14547,285692
43423,72899,285692
43424,72900,285692
43425,4395,38462
43426,4395,40951
43427,5488,47571
43428,6194,252956
43429,20671,242090
43430,4301,46737
43431,2345,119700
43432,27072,64683
43433,58791,88573
43434,2674,247182
43435,2875,247182
43436,7345,247182
43437,1235,2692
43438,27072,254775
43439,2395,241848
43440,15159,241848
43441,10339,126172
43442,27734,250777
43443,27735,250777
43444,4056,402857
43445,38978,402857
43446,78303,402857
43447,78304,402857
43448,78305,402857
43449,13429,94590
43450,4,242683
43451,4533,198567
43452,15320,198567
43453,660,40218
43454,4630,40218
43455,5,147106
43456,893,147106
43457,3268,285597
43458,82945,285597
43459,6194,117969
43460,6,49503
43461,8411,203024
43462,441,201283
43463,33228,201283
43464,559,177335
43465,441,242131
43466,6194,118245
43467,4395,285946
43468,4395,242475
43469,4985,286402
43470,3685,52686
43471,11401,124295
43472,6232,47860
43473,57317,238561
43474,57318,238561
43475,694,204922
43476,1645,204922
43477,10254,204922
43478,17513,204922
43479,18230,204922
43480,36991,204922
43481,67480,199933
43482,7448,212530
43483,3468,216859
43484,26369,234200
43485,12,216282
43486,79,216282
43487,8000,216282
43488,41624,216282
43489,5486,283384
43490,21882,283384
43491,29098,283384
43492,29099,283384
43493,31114,188839
43494,31115,188839
43495,58,192145
43496,6320,192145
43497,7299,192145
43498,11921,192145
43499,12032,192145
43500,21212,192145
43501,32874,192145
43502,32875,192145
43503,88044,192145
43504,33606,254191
43505,213,244517
43506,13466,244517
43507,32877,244517
43508,8411,80853
43509,43,154400
43510,7076,154400
43511,10478,80318
43512,91082,98116
43513,7281,246400
43514,9349,246400
43515,20273,246400
43516,1974,244772
43517,20313,244772
43518,5542,287590
43519,8411,117992
43520,4688,83188
43521,35987,121975
43522,7819,180252
43523,7426,27286
43524,7427,27286
43525,81695,27286
43526,15059,71181
43527,15493,71181
43528,15494,71181
43529,10265,32109
43530,14549,32109
43531,6194,72472
43532,4079,33814
43533,306,29328
43534,3136,16091
43535,33,72114
43536,2159,72114
43537,4053,196325
43538,14714,196325
43539,1444,87151
43540,290,198663
43541,306,198663
43542,3672,198663
43543,8569,198663
43544,12292,198663
43545,22213,198663
43546,49968,136835
43547,3672,244506
43548,6724,244506
43549,7305,244506
43550,20848,244506
43551,51814,244506
43552,5488,166643
43553,10488,171061
43554,2754,13434
43555,13131,193827
43556,19802,79611
43557,6194,26376
43558,1212,109565
43559,11186,179519
43560,4572,16986
43561,425,79016
43562,41642,343693
43563,1311,248504
43564,6677,248504
43565,2395,270302
43566,7281,270302
43567,30037,270302
43568,215,169917
43569,216,169917
43570,8532,169917
43571,10246,169917
43572,11448,169917
43573,39043,169917
43574,40106,169917
43575,40107,169917
43576,57065,223632
43577,288,282296
43578,9122,282296
43579,35758,282296
43580,441,95966
43581,73759,358724
43582,15105,261770
43583,63568,261770
43584,10039,244264
43585,41077,244264
43586,45358,244264
43587,60266,244264
43588,4,60859
43589,144,60859
43590,1398,60859
43591,10460,60859
43592,11398,60859
43593,3984,215935
43594,24662,215935
43595,83017,215935
43596,2395,245859
43597,17032,245859
43598,41115,245859
43599,8411,29835
43600,288,276843
43601,1632,276843
43602,34027,279967
43603,34028,279967
43604,6144,211879
43605,2783,265189
43606,6505,265189
43607,17513,265189
43608,2541,8948
43609,101,84857
43610,47,117464
43611,336,117464
43612,6187,117464
43613,7333,117464
43614,25410,19996
43615,81903,237202
43616,21555,127105
43617,1676,111479
43618,31142,111479
43619,26727,67493
43620,2322,264656
43621,6896,264656
43622,11765,264656
43623,3054,68004
43624,306,127798
43625,6194,87621
43626,46525,54561
43627,13646,38654
43628,13721,38654
43629,6584,103701
43630,8492,103701
43631,11143,103701
43632,46570,69559
43633,3656,251981
43634,597,254904
43635,7295,254904
43636,57944,254904
43637,11431,18374
43638,14982,42648
43639,14982,42493
43640,14983,42493
43641,729,157825
43642,856,157825
43643,1474,157825
43644,15433,157825
43645,68562,116351
43646,16337,52314
43647,6842,282041
43648,12142,282041
43649,40260,282041
43650,33836,292483
43651,33837,292483
43652,33838,292483
43653,1107,284427
43654,26976,284427
43655,40788,284427
43656,6302,222461
43657,7215,222461
43658,7263,222461
43659,24048,222461
43660,24049,222461
43661,11460,287877
43662,3883,64835
43663,71818,64835
43664,76129,64835
43665,40938,270668
43666,11537,170687
43667,10342,149871
43668,11846,149871
43669,11848,149871
43670,20191,149871
43671,32853,149871
43672,84031,241261
43673,51611,174324
43674,65906,174324
43675,16464,219054
43676,16633,219054
43677,16634,219054
43678,16635,219054
43679,84105,199415
43680,15856,27212
43681,5488,110887
43682,6,84540
43683,4,205004
43684,68945,69328
43685,7025,116350
43686,11244,116350
43687,16527,116350
43688,68945,116350
43689,9040,47703
43690,54088,20372
43691,86121,102913
43692,17119,209440
43693,17120,209440
43694,17121,209440
43695,705,239678
43696,2575,239678
43697,6194,239678
43698,3289,53042
43699,17806,230295
43700,8411,295507
43701,1779,15916
43702,8182,15916
43703,2740,140481
43704,13928,140481
43705,6116,123742
43706,5974,267480
43707,9158,267480
43708,29062,267480
43709,29063,267480
43710,42423,267480
43711,6194,15478
43712,3608,57812
43713,54259,126141
43714,19402,157424
43715,25951,157424
43716,42786,157424
43717,79,190859
43718,171,190859
43719,6194,190859
43720,41624,190859
43721,57408,190859
43722,57409,190859
43723,39703,263855
43724,39704,263855
43725,9081,246403
43726,13241,246403
43727,13642,246403
43728,41077,246403
43729,6106,37630
43730,6107,37630
43731,6108,37630
43732,856,254375
43733,2221,254375
43734,4792,254375
43735,5056,254375
43736,25954,254375
43737,44224,254375
43738,44225,254375
43739,44226,254375
43740,1897,210911
43741,635,65485
43742,6246,65485
43743,39923,65485
43744,48874,250666
43745,4,42581
43746,4,43259
43747,9255,140513
43748,13413,271397
43749,61462,271397
43750,14970,215928
43751,28602,215928
43752,2830,253312
43753,33556,253312
43754,551,149509
43755,19177,149509
43756,12,250546
43757,11565,250546
43758,31375,250546
43759,41624,250546
43760,20589,158997
43761,20590,158997
43762,20591,158997
43763,20592,158997
43764,2491,8445
43765,6181,8445
43766,4856,86493
43767,6194,26730
43768,43596,22758
43769,43597,22758
43770,1370,43749
43771,2499,43749
43772,856,151368
43773,7344,151368
43774,8111,151368
43775,17727,151368
43776,29566,151368
43777,34519,151368
43778,29652,244534
43779,13241,286554
43780,34081,286554
43781,43458,91878
43782,43458,56386
43783,8411,50079
43784,12,52315
43785,21258,52315
43786,37299,52315
43787,44912,52315
43788,5798,26615
43789,1950,84062
43790,21579,234284
43791,21580,234284
43792,21581,234284
43793,33,49017
43794,923,49017
43795,3341,49017
43796,6452,49017
43797,27551,49017
43798,8411,88375
43799,306,38455
43800,306,33386
43801,1024,1285
43802,33,227300
43803,3172,227300
43804,7437,227300
43805,12234,227300
43806,1066,83613
43807,48706,83613
43808,48742,63360
43809,48743,63360
43810,57032,63360
43811,80522,63360
43812,875,118257
43813,7949,118257
43814,11359,118257
43815,27992,118257
43816,36229,118257
43817,77946,118257
43818,168,169250
43819,16785,169250
43820,4434,262543
43821,34070,262543
43822,3604,241254
43823,10405,241254
43824,33831,241254
43825,33832,241254
43826,8924,152745
43827,26204,152745
43828,707,227707
43829,7543,227707
43830,8676,227707
43831,10069,227707
43832,11921,227707
43833,16742,227707
43834,19037,227707
43835,20386,227707
43836,49252,227707
43837,53195,227707
43838,66897,227707
43839,66899,227707
43840,306,25148
43841,306,28044
43842,5170,33691
43843,5170,27371
43844,17611,38084
43845,9118,43922
43846,10339,43922
43847,6,156360
43848,15048,75710
43849,21512,75710
43850,12215,73818
43851,12216,73818
43852,12217,73818
43853,3902,47525
43854,4056,47525
43855,9027,47525
43856,3432,25450
43857,8856,25450
43858,10399,25450
43859,12800,244761
43860,22884,244761
43861,41077,244761
43862,57780,244761
43863,5124,251852
43864,11049,251852
43865,33728,251852
43866,57493,188598
43867,7584,206487
43868,10950,206487
43869,15392,206487
43870,15393,206487
43871,6896,204436
43872,16804,204436
43873,28791,204436
43874,4,8063
43875,5120,8063
43876,12111,8063
43877,33299,293271
43878,30270,206284
43879,30271,206284
43880,37,53187
43881,9383,46247
43882,18054,52318
43883,18055,52318
43884,18056,52318
43885,4223,271007
43886,6181,21394
43887,6181,26111
43888,47,146381
43889,746,273641
43890,8411,169883
43891,39255,34658
43892,2372,246741
43893,6510,246741
43894,21213,246741
43895,17761,276496
43896,52986,282376
43897,1460,43398
43898,8411,43398
43899,8582,23996
43900,13310,23996
43901,13311,23996
43902,17027,23996
43903,43671,23996
43904,50910,23996
43905,7295,239571
43906,491,245891
43907,6194,245891
43908,23008,245891
43909,36259,245891
43910,36433,245891
43911,7353,208869
43912,8411,62655
43913,2520,286654
43914,47236,286654
43915,47237,286654
43916,3219,38551
43917,23703,38551
43918,79,205587
43919,6194,205587
43920,8406,205587
43921,27467,205587
43922,738,157829
43923,2372,157829
43924,10425,157829
43925,14036,157829
43926,14037,157829
43927,6531,244268
43928,39024,244268
43929,45004,244268
43930,3073,15377
43931,65,256
43932,66,256
43933,67,256
43934,6345,293205
43935,5,228150
43936,11029,228150
43937,16312,228150
43938,34034,228150
43939,39649,228150
43940,47169,228150
43941,35816,298317
43942,35817,298317
43943,35818,298317
43944,1880,266285
43945,8275,266285
43946,17748,266285
43947,9,215211
43948,356,215211
43949,779,215211
43950,5358,215211
43951,8676,215211
43952,12075,215211
43953,19037,215211
43954,35404,215211
43955,51938,215211
43956,51940,215211
43957,16930,224282
43958,41425,224282
43959,41426,224282
43960,308,239563
43961,3314,239563
43962,7076,239563
43963,15855,239563
43964,54287,250989
43965,54288,250989
43966,4186,215379
43967,8275,215379
43968,38284,215379
43969,39004,215379
43970,14912,252102
43971,20311,252102
43972,35561,252102
43973,35562,252102
43974,35563,252102
43975,60644,203186
43976,5357,126323
43977,22061,126323
43978,22062,126323
43979,22065,126323
43980,22066,126323
43981,306,33387
43982,306,38457
